pair_id,cover_l2,cover_ssim,cover_lpips,cover_psnr,clean_token_mse,robust_token_mse,jpeg_token_mse,naive_reverse_l2,naive_reverse_ssim,naive_reverse_lpips,naive_reverse_psnr,token_reverse_clean_l2,token_reverse_clean_ssim,token_reverse_clean_lpips,token_reverse_clean_psnr,token_reverse_rbn_l2,token_reverse_rbn_ssim,token_reverse_rbn_lpips,token_reverse_rbn_psnr,token_reverse_jpeg_l2,token_reverse_jpeg_ssim,token_reverse_jpeg_lpips,token_reverse_jpeg_psnr,naive_serial2_l2,naive_serial2_ssim,naive_serial2_lpips,naive_serial2_psnr,token_serial2_clean_l2,token_serial2_clean_ssim,token_serial2_clean_lpips,token_serial2_clean_psnr,token_serial2_jpeg_l2,token_serial2_jpeg_ssim,token_serial2_jpeg_lpips,token_serial2_jpeg_psnr,token_serial2_v7_clean_l2,token_serial2_v7_clean_ssim,token_serial2_v7_clean_lpips,token_serial2_v7_clean_psnr,token_serial2_v7_jpeg_l2,token_serial2_v7_jpeg_ssim,token_serial2_v7_jpeg_lpips,token_serial2_v7_jpeg_psnr,naive_serial3_l2,naive_serial3_ssim,naive_serial3_lpips,naive_serial3_psnr,token_serial3_clean_l2,token_serial3_clean_ssim,token_serial3_clean_lpips,token_serial3_clean_psnr,token_serial3_jpeg_l2,token_serial3_jpeg_ssim,token_serial3_jpeg_lpips,token_serial3_jpeg_psnr,token_serial3_v7_clean_l2,token_serial3_v7_clean_ssim,token_serial3_v7_clean_lpips,token_serial3_v7_clean_psnr,token_serial3_v7_jpeg_l2,token_serial3_v7_jpeg_ssim,token_serial3_v7_jpeg_lpips,token_serial3_v7_jpeg_psnr
000000275198__picasso_self_portrait,0.0001118702857638,0.9944373965263368,0.0113609544932842,39.51285252546421,0.0164160244166851,0.0166777111589908,0.0163568072021007,0.0072054923512041,0.5549424290657043,0.137243390083313,21.42336338499456,0.0026189070194959,0.7975074648857117,0.0988404899835586,25.818799202981936,0.0040861959569156,0.7550567984580994,0.1625107079744339,23.88680810252147,0.0030501747969537,0.7771317362785339,0.1246367245912551,25.156752717426382,0.0057966695167124,0.6119758486747742,0.0995012819766998,22.36821459187535,0.0052469647489488,0.5903660655021667,0.0934064090251922,22.800918535429304,0.0055031352676451,0.582125723361969,0.097258374094963,22.593898120534885,0.0056061088107526,0.5746536254882812,0.0982888489961624,22.51338477133914,0.0058450452052056,0.5684971809387207,0.1060114502906799,22.33212125683413,0.0092265913262963,0.5211284756660461,0.227715790271759,20.349587151821268,0.0079267406836152,0.4960196912288666,0.1673037558794021,21.009053491381373,0.0081145726144313,0.4842382967472076,0.1795486211776733,20.90734349045633,0.0086598889902234,0.4696669280529022,0.1890931129455566,20.62487675100715,0.0090936357155442,0.4494713246822357,0.2210001647472381,20.412624473046257
000000275198__trial,0.0001100748195312,0.9909808039665222,0.0121416728943586,39.58312017897766,0.0163661539554595,0.0165885798633098,0.0163816753774881,0.0070166257210075,0.5636594891548157,0.1309284567832946,21.53871688874676,0.0026928770821541,0.8052962422370911,0.0917367041110992,25.69783469745005,0.0030912451911717,0.792576253414154,0.1332764029502868,25.098665462308706,0.0031433093827217,0.7846679091453552,0.1320587396621704,25.02612871099427,0.0082094641402363,0.5174663662910461,0.1964734941720962,20.856851898395725,0.006975170224905,0.5273415446281433,0.1417274922132492,21.564451892249966,0.0071224146522581,0.5172615051269531,0.1575051248073578,21.473727461987565,0.0071473382413387,0.5157663226127625,0.1588563919067382,21.458556648176742,0.0075214430689811,0.4953545331954956,0.1738355457782745,21.236988273910008,0.0135302916169166,0.4580669403076172,0.1863080263137817,18.68692842999353,0.0115703670307993,0.4642949998378753,0.1535335481166839,19.36652864304721,0.011928635649383,0.456648588180542,0.1609167009592056,19.234092263907357,0.0121312597766518,0.4505971372127533,0.1534900367259979,19.160940972670065,0.012796982191503,0.4291609227657318,0.1763931214809417,18.92892434422575
000000275198__woman_with_hat_matisse,0.0001193987918668,0.9913882613182068,0.0197968073189258,39.23000067580336,0.0165725536644458,0.016842920333147,0.0165702011436224,0.0078743500635027,0.5273389220237732,0.1479223072528839,21.03785282044116,0.002582878107205,0.7994032502174377,0.0773937776684761,25.87896088839205,0.0033829903695732,0.780406653881073,0.1120757758617401,24.706992385251013,0.0029758147429674,0.7826902270317078,0.1059983074665069,25.263941089498378,0.0082658706232905,0.6162658333778381,0.1084253564476966,20.82711396541696,0.0086394930258393,0.5576185584068298,0.1183086410164833,20.635117416114305,0.0091778906062245,0.5422340035438538,0.1161189526319503,20.37257123084612,0.0090932995080947,0.543821394443512,0.1329910159111023,20.4127850422002,0.0098816556856036,0.5199505686759949,0.1336034536361694,20.051702826513704,0.0068898298777639,0.5702754855155945,0.1393625289201736,21.617915014683533,0.0065982495434582,0.5105756521224976,0.1634837985038757,21.80571263616756,0.0067386087030172,0.5076358914375305,0.1684322208166122,21.714297614728267,0.0071085784584283,0.4932465553283691,0.1866546422243118,21.48217238846245,0.0073448945768177,0.4861220419406891,0.2072930634021759,21.34014433370647
000000368212__antimonocromatismo,0.0001056921319104,0.9944983124732972,0.013345293700695,39.7595734187943,0.011613355949521,0.0115100489929318,0.0115074543282389,0.0039756190963089,0.6397820115089417,0.1025589555501937,24.005952319949344,0.0014329273253679,0.8285963535308838,0.0906878635287284,28.43775835417065,0.0016358086140826,0.8182651996612549,0.1016222089529037,27.86267509167102,0.0016467793611809,0.812581479549408,0.1106454879045486,27.83364584582852,0.0054674055427312,0.5310115814208984,0.1463002860546112,22.62218711285284,0.0036369103472679,0.5915570855140686,0.105415940284729,24.39267404517654,0.0037651651073247,0.581789493560791,0.1052546873688697,24.242159746750094,0.003739659441635,0.5805767774581909,0.1103637889027595,24.271679457548608,0.0039387252181768,0.5669106245040894,0.1296285986900329,24.046443163201104,0.01228220295161,0.4955847263336181,0.15900619328022,19.107237305952665,0.0103311212733387,0.5099040865898132,0.1320019960403442,19.858525403974284,0.0107017615810036,0.4963610470294952,0.1545206755399704,19.70544728675526,0.0110742403194308,0.4871875941753387,0.1527638584375381,19.55686056201524,0.0116433138027787,0.4617152512073517,0.1662680804729461,19.33923397569208
000000368212__impronte_d_artista,0.0001092115999199,0.987177550792694,0.022622026503086,39.61731230553727,0.0116284675896167,0.0118424426764249,0.0115656368434429,0.0035987172741442,0.6469600796699524,0.1005438566207885,24.438522714638225,0.0015497993445023,0.8277989029884338,0.0898177102208137,28.09724527130648,0.0019168764119967,0.8121500015258789,0.1086065918207168,27.17405886766202,0.0017303511267527,0.8144791722297668,0.1270667463541031,27.61865759912772,0.0107977008447051,0.5146189332008362,0.1293548792600631,19.66668709027543,0.0090265097096562,0.551548182964325,0.115577295422554,20.44480146348672,0.0095875142142176,0.5307723879814148,0.137300819158554,20.182939791679463,0.0093981809914112,0.5387035608291626,0.1175360232591629,20.2695619553202,0.0099265491589903,0.5171317458152771,0.1364068239927292,20.032017023280968,0.0069157690741121,0.5319042801856995,0.1409498751163482,21.601595167736484,0.0049002137966454,0.5908489227294922,0.1048036962747573,23.09784971261736,0.0050894925370812,0.584466278553009,0.1173324137926101,22.93325518121445,0.0051520545966923,0.5777986645698547,0.1168467998504638,22.880195433740653,0.0054231695830821,0.56673663854599,0.1258790642023086,22.657468149181675
000000368212__picasso_self_portrait,9.467185736866668e-05,0.9952314496040344,0.0091914040967822,40.237791023687336,0.011429376900196,0.0113190133124589,0.0113612916320562,0.0034268226008862,0.6783401966094971,0.0758167430758476,24.65108377464022,0.0011987240286543,0.8593685626983643,0.0682357400655746,29.212807890678025,0.0013988759601488,0.848138153553009,0.0920960381627082,28.54220793164469,0.0014356970787048,0.8374454975128174,0.0899273306131362,28.42937183300361,0.0049285357818007,0.6063077449798584,0.0880228132009506,23.072820860645344,0.0038925681728869,0.6375846266746521,0.079737089574337,24.09763772632839,0.0041686613112688,0.6209587454795837,0.0873405411839485,23.800033883043028,0.0041387951932847,0.6222535967826843,0.0872472748160362,23.83126063965752,0.0043500172905623,0.6124662756919861,0.0957902371883392,23.61509016796877,0.0082842959091067,0.5030925869941711,0.1873824298381805,20.81744396814196,0.0054023582488298,0.5558735728263855,0.1393098086118698,22.6741661964299,0.0057161762379109,0.5361514687538147,0.1582324504852295,22.42894389752949,0.0058049820363521,0.5277292728424072,0.1641446202993393,22.36199119857398,0.0063091875053942,0.5047232508659363,0.1816016584634781,22.000265654220463
000000368212__trial,0.000107354899228,0.9895228743553162,0.0171014107763767,39.69178131393804,0.0114104030653834,0.011573189869523,0.011334653943777,0.0049342294223606,0.6040617823600769,0.1422176510095596,23.067806613827923,0.0015040297294035,0.8285239338874817,0.0771880447864532,28.227435791776827,0.0018204319057986,0.816798210144043,0.0958935171365737,27.39825561436986,0.0016939537599682,0.8148229122161865,0.1084285750985145,27.710984488250897,0.0076022106222808,0.4968402087688446,0.1742942631244659,21.19060102264198,0.004760171752423,0.5790114402770996,0.1102842092514038,23.223773771568386,0.0053013092838227,0.5466476082801819,0.1319617927074432,22.756168578487845,0.0049435114488005,0.5605387687683105,0.1192982494831085,23.059644557133318,0.0056494395248591,0.5210724472999573,0.1444146782159805,22.479946359566306,0.0137726245447993,0.4351905286312103,0.1905361711978912,18.60983291644818,0.0104530481621623,0.4803297519683838,0.1504720449447631,19.807570485983955,0.0109735624864697,0.4651549756526947,0.1654562950134277,19.596523590205408,0.0112181007862091,0.4510118961334228,0.1648375838994979,19.50080662499274,0.0119470618665218,0.4265551567077636,0.1815178096294403,19.227388873558944
000000368212__woman_with_hat_matisse,0.0001043155716615,0.9901983141899108,0.0222523994743824,39.816508576144905,0.0116525925695896,0.0117829348891973,0.0115946903824806,0.0030220178887248,0.6877575516700745,0.0705411434173584,25.1970296919902,0.001303587690927,0.8502511978149414,0.0674774572253227,28.848597489952343,0.0014849426224827,0.8439249396324158,0.0840530544519424,28.28290326966657,0.0014874342596158,0.8369638323783875,0.0917419642210006,28.27562219762102,0.0096481563523411,0.5343411564826965,0.1165683045983314,20.15555667226229,0.0085268719121813,0.547517716884613,0.1249854117631912,20.69210260794187,0.0091483769938349,0.5229154229164124,0.1326761543750763,20.38655946932724,0.0089994166046381,0.5306599736213684,0.1306391060352325,20.4578564318274,0.0096330000087618,0.5048066973686218,0.1376953721046447,20.16238439318814,0.0061984057538211,0.5259413719177246,0.1722579002380371,22.07719997816364,0.0041870060376822,0.5764570832252502,0.1292192190885543,23.78096412853644,0.0043692733161151,0.5671023726463318,0.147079199552536,23.59590787524818,0.0043667103163897,0.561479389667511,0.1427308022975921,23.59845617825925,0.0046416758559644,0.5439401865005493,0.1712570637464523,23.3332519108416
000000295809__antimonocromatismo,0.0001127433497458,0.9943058490753174,0.0189089626073837,39.47909065892138,0.0191542338579893,0.0190006084740161,0.0189757086336612,0.0096008069813251,0.3921698629856109,0.2522512376308441,20.176922614596933,0.0038848749827593,0.594361424446106,0.2577770352363586,24.10622952454149,0.0048242970369756,0.5684052109718323,0.3388724029064178,23.1656596008267,0.0042892796918749,0.5716738700866699,0.2899830937385559,23.6761563371487,0.0077251517213881,0.50722336769104,0.283008724451065,21.12092982309008,0.0066368244588375,0.4442273676395416,0.2587485611438751,21.78039669108962,0.0068399128504097,0.4377517700195312,0.2675610184669494,21.649494317341627,0.0070223398506641,0.4285179078578949,0.2931295931339264,21.53518156400636,0.0071721412241458,0.4249313771724701,0.2807150781154632,21.443511674836103,0.0148937553167343,0.467210054397583,0.2747372090816498,18.269957852761184,0.0150003926828503,0.3510069549083709,0.2332829087972641,18.23897371760131,0.015725964680314,0.332769513130188,0.2746874988079071,18.03382704071125,0.0159882549196481,0.3309095203876495,0.2906661331653595,17.961989358864177,0.0167012754827737,0.3126819431781769,0.2918446958065033,17.772503603507545
000000295809__impronte_d_artista,0.0001142865730798,0.9880136847496032,0.0331516154110431,39.4200478955086,0.0185929406434297,0.0186502560973167,0.0185157284140586,0.0096532730385661,0.3787271678447723,0.2259242832660675,20.15325409808483,0.0037339609116315,0.6164987683296204,0.1866732686758041,24.27830232704981,0.004614379722625,0.5752893686294556,0.2831734418869018,23.3588666975096,0.004277913365513,0.5678316950798035,0.3330289423465729,23.68768014823067,0.0137176802381873,0.4443998038768768,0.2437802404165268,18.627193248489647,0.012355949729681,0.431827574968338,0.2021138072013855,19.08123867298925,0.0132790319621562,0.3950552642345428,0.2173651307821273,18.76833583764495,0.0128860101103782,0.4202886521816253,0.2389970570802688,18.89881532241592,0.0139123322442173,0.3819886147975921,0.2384535521268844,18.56600059376009,0.01040296908468,0.4653671979904175,0.2420738488435745,19.82842692137274,0.0083622969686985,0.4246087968349457,0.2157765030860901,20.776744134924986,0.0088258776813745,0.4046620428562164,0.2113475501537323,20.54242095773052,0.0089290766045451,0.4083230495452881,0.2270258665084839,20.49193451109872,0.0092490538954734,0.3956317007541656,0.2202857881784439,20.339026898544525
000000295809__picasso_self_portrait,0.0001091062804334,0.9945244193077089,0.0179238747805356,39.62150249603224,0.0188669934868812,0.0187906399369239,0.018724538385868,0.0085619976744055,0.4325757920742035,0.2201702296733856,20.6742489446398,0.0035948038566857,0.6129716038703918,0.2058646082878112,24.44324801048259,0.0046031787060201,0.5820440649986267,0.2963746190071106,23.369421644647307,0.0040285973809659,0.5822200775146484,0.2304282486438751,23.94846133942485,0.0075004491955041,0.550983726978302,0.1863484531641006,21.24912726303371,0.0070727779529988,0.468026727437973,0.1672272235155105,21.504099762030112,0.0074528655968606,0.4518965482711792,0.1946403086185455,21.27676710658665,0.0073114898987114,0.4592600762844085,0.1910018324851989,21.35994115674464,0.0075518661178648,0.4488186836242676,0.2032779157161712,21.219457179668627,0.0113852210342884,0.4682797491550445,0.3360974192619324,19.43658533512612,0.0096515817567706,0.3893628120422363,0.22348053753376,20.15401506143917,0.0096338167786598,0.3821612894535064,0.2497339993715286,20.16201617599504,0.0098726013675332,0.3760799467563629,0.2851333618164062,20.055683984235976,0.0099640572443604,0.3750632703304291,0.2677216529846191,20.015637860694483
000000295809__trial,0.0001110851808334,0.990695059299469,0.0267572235316038,39.54343873656039,0.0186181217432022,0.0186221376061439,0.0185320675373077,0.010274657048285,0.3692481517791748,0.2805560827255249,19.88232665269224,0.0038556579966098,0.6022336483001709,0.2101107686758041,24.13901495716405,0.0045265271328389,0.570613443851471,0.3067289590835571,23.442348720444144,0.004402816761285,0.5577892661094666,0.3173239231109619,23.562693888576977,0.0098441457375884,0.4752236902713775,0.2924079895019531,20.06821965411948,0.008439133875072,0.4219511449337005,0.2032433450222015,20.73702123585113,0.0086076417937874,0.4170014858245849,0.2228372246026992,20.651158144261046,0.0084837060421705,0.4186768531799316,0.2350601255893707,20.71414388066248,0.0086125442758202,0.4143584966659546,0.2338415533304214,20.64868532434681,0.0164423305541276,0.411048024892807,0.2948074340820312,17.840366250524987,0.0144231393933296,0.3713476657867431,0.2286949753761291,18.409401992001413,0.0150857912376523,0.3539662361145019,0.2354091852903366,18.214319064943258,0.0149318827316164,0.3632702827453613,0.2505946457386017,18.25885429488557,0.0155534008517861,0.3404901027679443,0.278431624174118,18.081746349536665
000000295809__woman_with_hat_matisse,0.000114618364023,0.99045991897583,0.0287258736789226,39.40745794629227,0.0186381489038467,0.0187518503516912,0.0185111165046691,0.0092421015724539,0.3868125677108764,0.2044296562671661,20.34229262812133,0.0036801092792302,0.6106570363044739,0.190443605184555,24.341392849509308,0.0056245098821818,0.5589097142219543,0.2880006730556488,22.499153158366347,0.0041418480686843,0.5707882642745972,0.2987357079982757,23.828058359452697,0.0104220062494277,0.5439717769622803,0.1953381150960922,19.82048670749838,0.0110068200156092,0.4690115451812744,0.1737099885940551,19.583381350840163,0.0118807172402739,0.4367982149124145,0.1772992461919784,19.25157340155285,0.0114410417154431,0.4586644172668457,0.1997361183166504,19.41534430903847,0.0123139293864369,0.4232703447341919,0.2052984535694122,19.09603341175649,0.008688080124557,0.4977420568466186,0.3133081495761871,20.610761825189808,0.0073522212915122,0.4334490597248077,0.2686870992183685,21.33581429772608,0.0076870922930538,0.417952686548233,0.2982465922832489,21.142379046568426,0.0079005984589457,0.4155487716197967,0.3235554099082947,21.02340010282504,0.008102816529572,0.4054826200008392,0.3431187868118286,20.913639946232525
000000411938__antimonocromatismo,0.0001116915955208,0.9937264323234558,0.010719378478825,39.51979505096144,0.0180405247956514,0.0181613601744174,0.0179710462689399,0.0067132296971976,0.6417486667633057,0.0810418725013732,21.730684929135705,0.0029189048800617,0.7964547276496887,0.0973902642726898,25.3478005737149,0.0033715285826474,0.7760724425315857,0.1464089453220367,24.72173154174069,0.0034220833331346,0.7677979469299316,0.1252506375312805,24.657094189095066,0.0056369230151176,0.6139079928398132,0.1118942499160766,22.489578964088174,0.0051726638339459,0.5848827362060547,0.1067534163594245,22.862857450214587,0.0052897906862199,0.5717621445655823,0.1162368506193161,22.76561512391686,0.005279766395688,0.5733091831207275,0.1212588772177696,22.773852924866414,0.0055918707512319,0.5529970526695251,0.1362520903348922,22.524428752944704,0.0121722416952252,0.5361135005950928,0.1465455442667007,19.146294327630574,0.010302796959877,0.5529987215995789,0.1179462224245071,19.870448588536263,0.0108921127393841,0.5324838757514954,0.1305386126041412,19.628878721209965,0.0114374430850148,0.5205954909324646,0.138971135020256,19.416710540555936,0.0122183412313461,0.4906407296657562,0.1615132093429565,19.12987750146776
000000411938__impronte_d_artista,0.0001197037272504,0.989039957523346,0.0182561744004488,39.21892326626983,0.0182441473007202,0.0184573233127594,0.0182437729090452,0.0081724757328629,0.5752658843994141,0.1153071373701095,20.876463603284265,0.0036009226460009,0.7621503472328186,0.1149914413690567,24.435862079194,0.0038834831211715,0.7496888041496277,0.155638188123703,24.10778578084564,0.004259733017534,0.7206093668937683,0.1766504943370819,23.706176198280957,0.0100574167445302,0.5799410939216614,0.1244859471917152,19.975135538390557,0.008660321123898,0.6037886738777161,0.0982706025242805,20.62466004085279,0.0096112480387091,0.567192018032074,0.1085042059421539,20.17220214711044,0.0091606248170137,0.5841115117073059,0.1078472137451171,20.380749034798637,0.0102458009496331,0.545390784740448,0.1198169589042663,19.894540856366906,0.0068808775395154,0.588897168636322,0.1323600560426712,21.62356171318835,0.0053293681703507,0.6159654259681702,0.0970838218927383,22.733242762258534,0.0056917644105851,0.5906661152839661,0.115207090973854,22.447530842202735,0.0060619711875915,0.5876769423484802,0.1189895570278167,22.1738613215509,0.0063848681747913,0.5670168995857239,0.136751115322113,21.9484806497092
000000411938__picasso_self_portrait,0.0001078891873476,0.9945518970489502,0.0087302420288324,39.67022078121263,0.0179712362587451,0.0180996060371398,0.0179500021040439,0.0074831400997936,0.6268186569213867,0.0933553278446197,21.259161238137505,0.0029112219344824,0.8025760650634766,0.0970671474933624,25.359246852355035,0.0034136725589632,0.7816371917724609,0.1570991277694702,24.66778138949286,0.0034954454749822,0.7681202292442322,0.1290082484483719,24.564974679875604,0.0048212027177214,0.6620873808860779,0.072571724653244,23.168446072979737,0.0042240233160555,0.6551697850227356,0.0676260143518447,23.74273693218962,0.0045223990455269,0.6383635997772217,0.0792530924081802,23.446311192077665,0.0046108085662126,0.6348176598548889,0.0865017250180244,23.362229086553192,0.0049571134150028,0.615824282169342,0.0910945534706115,23.04771144652157,0.0087959403172135,0.5424332022666931,0.1631432920694351,20.557177261044217,0.0069147585891187,0.5540679097175598,0.1234943270683288,21.6022297755666,0.0071018314920365,0.5339041352272034,0.1436206698417663,21.48629636589018,0.0074707330204546,0.5268582701683044,0.1402639299631118,21.26636783576818,0.0077863223850727,0.5082476139068604,0.1676337569952011,21.086676187067862
000000411938__trial,0.0001154803539975,0.9896358847618104,0.0156767144799232,39.374918934876376,0.0179491229355335,0.0181560367345809,0.0179595611989498,0.0093859201297163,0.5541369318962097,0.1437519937753677,20.275231457735373,0.0035059030633419,0.77267986536026,0.1065556481480598,24.5520009612519,0.0039312303997576,0.7549735903739929,0.1577515304088592,24.054715025011685,0.0042319274507462,0.7300872802734375,0.1582850068807602,23.734617861549644,0.0074840909801423,0.5600137710571289,0.1307295858860016,21.258609416512336,0.0061828275211155,0.577032744884491,0.101632185280323,22.08812868602624,0.0063744611106812,0.5569173693656921,0.1197530329227447,21.955565240782864,0.006217339541763,0.5648673176765442,0.1116902083158493,22.063954142648782,0.0065902643837034,0.5399475693702698,0.132228285074234,21.810971623285475,0.0123543590307235,0.4964011013507843,0.1428227722644806,19.081797817585333,0.0100783249363303,0.5343664884567261,0.142228215932846,19.96611643620625,0.0104658007621765,0.5245668888092041,0.1431672722101211,19.802275371972456,0.0106266411021351,0.5143296718597412,0.1378752142190933,19.73603986777424,0.011387170292437,0.4901440441608429,0.1532835513353347,19.43584184530312
000000411938__woman_with_hat_matisse,0.0001169468450825,0.9909107089042664,0.0162621457129716,39.32011489816469,0.0182709023356437,0.0184928886592388,0.0182636640965938,0.0088351489976048,0.5654069781303406,0.1191893815994262,20.537861220721044,0.0033167090732604,0.7802605628967285,0.0999328941106796,24.792926211602904,0.0035218142438679,0.7721710205078125,0.1448698490858078,24.53233554385379,0.0039069638587534,0.7414728999137878,0.1409631222486496,24.08160606184109,0.008128585293889,0.6230807900428772,0.0916728675365448,20.89985032821636,0.0074676857329905,0.6231472492218018,0.0903873071074485,21.268139670084317,0.0081475106999278,0.5950072407722473,0.1013899743556976,20.88975060514055,0.007669623941183,0.6117170453071594,0.0988278612494468,21.152259299588376,0.0087365303188562,0.5684902667999268,0.10808976739645,20.58661011594172,0.0065885088406503,0.5972738862037659,0.1492577046155929,21.812128669775703,0.0060064042918384,0.5631458163261414,0.127846285700798,22.213854387362467,0.0061094830743968,0.548010528087616,0.1454907059669494,22.13995534018356,0.0064101363532245,0.5394749641418457,0.1508347541093826,21.9313273228724,0.0066482308320701,0.5212368369102478,0.1691122353076934,21.77293909898749
000000156076__antimonocromatismo,0.0001203960564453,0.9944655895233154,0.0106346197426319,39.19387738095531,0.0211905483156442,0.0216950476169586,0.0211960952728986,0.0093729933723807,0.6363134384155273,0.0908281356096267,20.281216900621256,0.0048416517674922,0.7806474566459656,0.1258764863014221,23.15006450106004,0.0071661919355392,0.7255951762199402,0.1910397410392761,21.44711564097723,0.0058533758856356,0.7494694590568542,0.1784270107746124,22.3259358594635,0.0063567659817636,0.6368080973625183,0.1176611855626106,21.96763776409636,0.0060899867676198,0.5850217342376709,0.1089450791478157,22.15383651005208,0.0065383822657167,0.5631476044654846,0.1324299126863479,21.84529692039792,0.0065031931735575,0.5612969994544983,0.1312304586172104,21.86873345336396,0.0067315269261598,0.5468931794166565,0.1445510238409042,21.71886412686929,0.0126150427386164,0.5586515069007874,0.1816287636756897,18.991112737937428,0.0113478461280465,0.5420792698860168,0.1381329894065857,19.450865616842027,0.0119360163807868,0.5215451717376709,0.1566714197397232,19.231405938526,0.0124441310763359,0.5121262073516846,0.1609041541814804,19.05035423035081,0.0131540326401591,0.486040323972702,0.1812048852443695,18.809410848255983
000000156076__impronte_d_artista,0.0001220019184984,0.9915525913238524,0.0149142481386661,39.13633339925832,0.0215136259794235,0.0218504928052425,0.0215613655745983,0.0104546546936035,0.6022092700004578,0.105254054069519,19.80690306905527,0.0050013358704745,0.7777665257453918,0.1229261085391044,23.009139789264957,0.0062761735171079,0.7498200535774231,0.1913948953151703,22.023050579976584,0.0060167177580296,0.743918240070343,0.1979437470436096,22.206403606215595,0.0097001865506172,0.6210072040557861,0.1373338252305984,20.13219913452869,0.0093152793124318,0.6061634421348572,0.1070243045687675,20.30804118542377,0.0100466441363096,0.5785130858421326,0.1197005957365036,19.97978980678081,0.0098443450406193,0.5871240496635437,0.1203643754124641,20.06813172842974,0.0104881348088383,0.562275230884552,0.1322479844093322,19.79301739094636,0.0070373322814702,0.6225953102111816,0.1465844213962555,21.52591942421228,0.0065262648276984,0.6062618494033813,0.1155940294265747,21.853353070613952,0.0067398254759609,0.594041109085083,0.1217523142695427,21.713513491335878,0.0072487723082304,0.5781049728393555,0.1356410235166549,21.39735541692398,0.0072980993427336,0.5737075209617615,0.1474054604768753,21.3679022925482
000000156076__picasso_self_portrait,0.0001176175137516,0.9948022365570068,0.0106167793273925,39.29528005136056,0.0210487842559814,0.021435372531414,0.0210200659930706,0.0087748477235436,0.6452600955963135,0.0861265510320663,20.567604114317728,0.0046757934615015,0.7876482009887695,0.1354563534259796,23.301446806819687,0.0062819910235702,0.7493352890014648,0.2166121304035186,22.019026885068666,0.0056618195958435,0.7563632130622864,0.1808655858039856,22.470439727981613,0.0055441609583795,0.6734938621520996,0.1017354950308799,22.56164169752435,0.0054327589459717,0.639474630355835,0.0750035196542739,22.64979564385904,0.005760246887803,0.6237967610359192,0.097395159304142,22.395589020433345,0.0058433399535715,0.6185407042503357,0.1002298295497894,22.333388465897063,0.0060819410718977,0.6084656715393066,0.1124749258160591,22.15957792063248,0.0094262799248099,0.5689446330070496,0.1968161165714264,20.256596674837454,0.0080428989604115,0.5429425835609436,0.1252426952123642,20.945873871238096,0.0080621363595128,0.5343306660652161,0.1558060944080352,20.93549860650451,0.0085137607529759,0.5181894898414612,0.1462029814720153,20.69878558190155,0.0087465392425656,0.5093657970428467,0.1797023117542266,20.58163750996266
000000156076__trial,0.0001184827997349,0.9920642971992492,0.0151788461953401,39.26344692036977,0.0212940648198127,0.0217103753238916,0.0213558990508317,0.0105239786207675,0.6090273857116699,0.1116306483745575,19.778200428451804,0.0051338640041649,0.7776829600334167,0.1236205920577049,22.895556399542137,0.005722464993596,0.7646082043647766,0.1856740117073059,22.424168553829183,0.006306255236268,0.7391192317008972,0.2034516036510467,22.002284558114624,0.0079247551038861,0.5961096882820129,0.1473279297351837,21.010141497631118,0.0068345773033797,0.5916390419006348,0.1031419858336448,21.652883399822336,0.0070864888839423,0.5711587071418762,0.1181828528642654,21.49568889785156,0.00694588618353,0.5745477676391602,0.1067439168691635,21.58272337390044,0.0073216520249843,0.5534554123878479,0.1338261812925338,21.353909156102223,0.0134134478867053,0.5202469229698181,0.1731680631637573,18.72459573699257,0.0108405752107501,0.5393550395965576,0.1301179826259613,19.64947673127245,0.0112662948668003,0.5245446562767029,0.1371492594480514,19.482188863912377,0.0114332130178809,0.5164993405342102,0.1318276226520538,19.418317048761928,0.0120844384655356,0.4951530694961548,0.147187277674675,19.177735253957792
000000156076__woman_with_hat_matisse,0.0001229848130606,0.9922595024108888,0.0142179206013679,39.10148514667838,0.0211951583623886,0.0215556323528289,0.0212315283715724,0.0108505031093955,0.5972481369972229,0.1104836389422416,19.64550124251525,0.004602784756571,0.7905767560005188,0.1102574467658996,23.36979333865343,0.0053062546066939,0.7741210460662842,0.1697917282581329,22.75211915373403,0.0055897422134876,0.7570025324821472,0.1729444116353988,22.52608220349956,0.0081945601850748,0.661749541759491,0.08204947412014,20.86474350735442,0.0084569072350859,0.6155434250831604,0.0937810093164444,20.72788433215196,0.008993960916996,0.5963557362556458,0.093925267457962,20.46049003978423,0.0088882390409708,0.5977340340614319,0.1042134836316108,20.5118427396159,0.0094270668923854,0.5777153372764587,0.1035381406545639,20.256234112498777,0.0073311985470354,0.6189550757408142,0.1536199897527694,21.348250185631738,0.0067827268503606,0.5613670945167542,0.1329699754714965,21.68595672212543,0.0070503330789506,0.5482425689697266,0.1472560614347458,21.517903651457225,0.0072397976182401,0.5358526706695557,0.1526141464710235,21.40273573928548,0.0074846879579126,0.5251040458679199,0.1691669970750808,21.25826300996484
