batch_index,pair_id,device,amp,image_size,tokenizer_sec,encoder_sec,decoder_sec,reverse_sec,full_sec,cover_l2,cover_psnr,token_mse,reverse_l2
36,000000448810__woman_with_hat_matisse,cuda,False,256,0.002142624998668907,0.007265725002071122,0.00033282500226050615,0.01225157500084606,0.021992750003846595,0.0001334143162239343,38.74797821044922,0.022990554571151733,0.005024302285164595
36,000000365095__antimonocromatismo,cuda,False,256,0.002142624998668907,0.007265725002071122,0.00033282500226050615,0.01225157500084606,0.021992750003846595,0.00011711393017321825,39.31391525268555,0.009852340444922447,0.00431080162525177
36,000000365095__impronte_d_artista,cuda,False,256,0.002142624998668907,0.007265725002071122,0.00033282500226050615,0.01225157500084606,0.021992750003846595,0.00012278265785425901,39.10862731933594,0.009458103217184544,0.004350027069449425
36,000000365095__picasso_self_portrait,cuda,False,256,0.002142624998668907,0.007265725002071122,0.00033282500226050615,0.01225157500084606,0.021992750003846595,0.00011359401833033189,39.44644546508789,0.009566622786223888,0.004304227884858847
37,000000365095__trial,cuda,False,256,0.0024085250006464776,0.007402074999845354,0.00033827500010374933,0.012252675001946045,0.022401550002541626,0.0001260251010535285,38.99542999267578,0.009499097242951393,0.004429459571838379
37,000000365095__woman_with_hat_matisse,cuda,False,256,0.0024085250006464776,0.007402074999845354,0.00033827500010374933,0.012252675001946045,0.022401550002541626,0.00011687995720421895,39.322601318359375,0.009419877082109451,0.004189305007457733
37,000000262631__antimonocromatismo,cuda,False,256,0.0024085250006464776,0.007402074999845354,0.00033827500010374933,0.012252675001946045,0.022401550002541626,0.00010947381815640256,39.60689926147461,0.01073414646089077,0.0011856144992634654
37,000000262631__impronte_d_artista,cuda,False,256,0.0024085250006464776,0.007402074999845354,0.00033827500010374933,0.012252675001946045,0.022401550002541626,0.00011751727288356051,39.29898452758789,0.010584032163023949,0.0014727020170539618
38,000000262631__picasso_self_portrait,cuda,False,256,0.0021212999999988824,0.007324549998884322,0.0003930749990104232,0.012465525000152411,0.02230444999804604,0.00010462130740052089,39.80379867553711,0.010314548388123512,0.0012444447493180633
38,000000262631__trial,cuda,False,256,0.0021212999999988824,0.007324549998884322,0.0003930749990104232,0.012465525000152411,0.02230444999804604,0.0001089357101591304,39.628299713134766,0.010477692820131779,0.0012343277921900153
38,000000262631__woman_with_hat_matisse,cuda,False,256,0.0021212999999988824,0.007324549998884322,0.0003930749990104232,0.012465525000152411,0.02230444999804604,0.00011798563355114311,39.281707763671875,0.010481683537364006,0.0012402951251715422
38,000000170545__antimonocromatismo,cuda,False,256,0.0021212999999988824,0.007324549998884322,0.0003930749990104232,0.012465525000152411,0.02230444999804604,9.566778317093849e-05,40.192344665527344,0.007914619520306587,0.0006048382492735982
39,000000170545__impronte_d_artista,cuda,False,256,0.002445875001285458,0.0073103499998978805,0.0003283749974798411,0.01238539999758359,0.02246999999624677,9.65097569860518e-05,40.15428924560547,0.008113621734082699,0.000701007666066289
39,000000170545__picasso_self_portrait,cuda,False,256,0.002445875001285458,0.0073103499998978805,0.0003283749974798411,0.01238539999758359,0.02246999999624677,9.333685738965869e-05,40.29947280883789,0.007768262177705765,0.0006250631995499134
39,000000170545__trial,cuda,False,256,0.002445875001285458,0.0073103499998978805,0.0003283749974798411,0.01238539999758359,0.02246999999624677,9.695843618828803e-05,40.1341438293457,0.008052376098930836,0.0008496933151036501
39,000000170545__woman_with_hat_matisse,cuda,False,256,0.002445875001285458,0.0073103499998978805,0.0003283749974798411,0.01238539999758359,0.02246999999624677,9.856526594376191e-05,40.06275939941406,0.00787811353802681,0.0005626332713291049
40,000000031735__antimonocromatismo,cuda,False,256,0.0021316999991540797,0.007205850000900682,0.00029712499963352457,0.012325924999458948,0.021960599999147234,9.943022450897843e-05,40.02481460571289,0.011763472110033035,0.001174956327304244
40,000000031735__impronte_d_artista,cuda,False,256,0.0021316999991540797,0.007205850000900682,0.00029712499963352457,0.012325924999458948,0.021960599999147234,0.00010315819963579997,39.86496353149414,0.01164734922349453,0.0014431558083742857
40,000000031735__picasso_self_portrait,cuda,False,256,0.0021316999991540797,0.007205850000900682,0.00029712499963352457,0.012325924999458948,0.021960599999147234,9.449676144868135e-05,40.24583435058594,0.011868498288094997,0.0012909413781017065
40,000000031735__trial,cuda,False,256,0.0021316999991540797,0.007205850000900682,0.00029712499963352457,0.012325924999458948,0.021960599999147234,0.00010229098552372307,39.90162658691406,0.01156037300825119,0.0014476979849860072
41,000000031735__woman_with_hat_matisse,cuda,False,256,0.0021497499983524904,0.00728447499932372,0.00031194999974104576,0.012225550002767704,0.02197172500018496,0.0001019345290842466,39.91679000854492,0.011675268411636353,0.0012895883992314339
41,000000005992__antimonocromatismo,cuda,False,256,0.0021497499983524904,0.00728447499932372,0.00031194999974104576,0.012225550002767704,0.02197172500018496,0.00010770808876259252,39.677513122558594,0.010448811575770378,0.0016868188977241516
41,000000005992__impronte_d_artista,cuda,False,256,0.0021497499983524904,0.00728447499932372,0.00031194999974104576,0.012225550002767704,0.02197172500018496,0.0001157667938969098,39.364158630371094,0.010420020669698715,0.002008243463933468
41,000000005992__picasso_self_portrait,cuda,False,256,0.0021497499983524904,0.00728447499932372,0.00031194999974104576,0.012225550002767704,0.02197172500018496,0.00010939489584416151,39.61003112792969,0.01006058044731617,0.0016191437607631087
42,000000005992__trial,cuda,False,256,0.002227925000624964,0.00738900000214926,0.000552274999790825,0.01262019999921904,0.022789400001784088,0.00011653067485895008,39.33559799194336,0.010169639252126217,0.002099643461406231
42,000000005992__woman_with_hat_matisse,cuda,False,256,0.002227925000624964,0.00738900000214926,0.000552274999790825,0.01262019999921904,0.022789400001784088,0.00011011329479515553,39.581607818603516,0.010381927713751793,0.0017812540754675865
42,000000519338__antimonocromatismo,cuda,False,256,0.002227925000624964,0.00738900000214926,0.000552274999790825,0.01262019999921904,0.022789400001784088,0.00011221108434256166,39.4996452331543,0.01830962859094143,0.0032522380352020264
42,000000519338__impronte_d_artista,cuda,False,256,0.002227925000624964,0.00738900000214926,0.000552274999790825,0.01262019999921904,0.022789400001784088,0.00011982680734945461,39.21446228027344,0.01817905344069004,0.003772543743252754
43,000000519338__picasso_self_portrait,cuda,False,256,0.002252099999168422,0.007163325000874465,0.0002927250025095418,0.012215350001497427,0.021923500004049856,0.00011300596815999597,39.46898651123047,0.017987556755542755,0.0034793359227478504
43,000000519338__trial,cuda,False,256,0.002252099999168422,0.007163325000874465,0.0002927250025095418,0.012215350001497427,0.021923500004049856,0.00011048026499338448,39.56715393066406,0.017943615093827248,0.0036689683329313993
43,000000519338__woman_with_hat_matisse,cuda,False,256,0.002252099999168422,0.007163325000874465,0.0002927250025095418,0.012215350001497427,0.021923500004049856,0.00012077841529389843,39.18010711669922,0.018191449344158173,0.0036314730532467365
43,000000354072__antimonocromatismo,cuda,False,256,0.002252099999168422,0.007163325000874465,0.0002927250025095418,0.012215350001497427,0.021923500004049856,0.00010712978837545961,39.70090103149414,0.008366093970835209,0.0011188636999577284
44,000000354072__impronte_d_artista,cuda,False,256,0.0021266250005282927,0.007258875000843545,0.0003245250009058509,0.012238700001034886,0.021948725003312575,9.080224845092744e-05,40.419036865234375,0.008016087114810944,0.0011600784491747618
44,000000354072__picasso_self_portrait,cuda,False,256,0.0021266250005282927,0.007258875000843545,0.0003245250009058509,0.012238700001034886,0.021948725003312575,0.0001036622779793106,39.84379577636719,0.008308950811624527,0.0011848305584862828
44,000000354072__trial,cuda,False,256,0.0021266250005282927,0.007258875000843545,0.0003245250009058509,0.012238700001034886,0.021948725003312575,0.00010258054680889472,39.88935089111328,0.008127426728606224,0.0011952465865761042
44,000000354072__woman_with_hat_matisse,cuda,False,256,0.0021266250005282927,0.007258875000843545,0.0003245250009058509,0.012238700001034886,0.021948725003312575,0.00010582039249129593,39.75430679321289,0.008121938444674015,0.0011360901407897472
45,000000186282__antimonocromatismo,cuda,False,256,0.0021226249991741497,0.007288175002031494,0.00034189999860245734,0.01257505000103265,0.02232775000084075,0.00010806729551404715,39.663055419921875,0.01469801738858223,0.0018443393055349588
45,000000186282__impronte_d_artista,cuda,False,256,0.0021226249991741497,0.007288175002031494,0.00034189999860245734,0.01257505000103265,0.02232775000084075,0.00010153598850592971,39.933799743652344,0.014675655402243137,0.002000183332711458
45,000000186282__picasso_self_portrait,cuda,False,256,0.0021226249991741497,0.007288175002031494,0.00034189999860245734,0.01257505000103265,0.02232775000084075,0.00010518392082303762,39.78050994873047,0.014758394099771976,0.0018803493585437536
45,000000186282__trial,cuda,False,256,0.0021226249991741497,0.007288175002031494,0.00034189999860245734,0.01257505000103265,0.02232775000084075,0.0001049420316121541,39.790504455566406,0.014541763812303543,0.001824970357120037
46,000000186282__woman_with_hat_matisse,cuda,False,256,0.0021644500011461787,0.007345975001953775,0.00033289999919361435,0.012359175001620315,0.022202500003913883,0.00010611336620058864,39.74230194091797,0.014950361102819443,0.0019140003714710474
46,000000255824__antimonocromatismo,cuda,False,256,0.0021644500011461787,0.007345975001953775,0.00033289999919361435,0.012359175001620315,0.022202500003913883,0.0001091461381292902,39.61991882324219,0.008369462564587593,0.0009200309286825359
46,000000255824__impronte_d_artista,cuda,False,256,0.0021644500011461787,0.007345975001953775,0.00033289999919361435,0.012359175001620315,0.022202500003913883,0.00010607617150526494,39.74382019042969,0.008114553056657314,0.0010585831478238106
46,000000255824__picasso_self_portrait,cuda,False,256,0.0021644500011461787,0.007345975001953775,0.00033289999919361435,0.012359175001620315,0.022202500003913883,9.872100781649351e-05,40.055908203125,0.008641219697892666,0.0009347039740532637
47,000000255824__trial,cuda,False,256,0.002497274999768706,0.007331950000661891,0.0003240749974793289,0.012424274998920737,0.022577574996830663,0.00010854133870452642,39.64405059814453,0.008106752298772335,0.0010487001854926348
47,000000255824__woman_with_hat_matisse,cuda,False,256,0.002497274999768706,0.007331950000661891,0.0003240749974793289,0.012424274998920737,0.022577574996830663,0.00010462528734933585,39.80363464355469,0.008436055853962898,0.0008800795185379684
47,000000479099__antimonocromatismo,cuda,False,256,0.002497274999768706,0.007331950000661891,0.0003240749974793289,0.012424274998920737,0.022577574996830663,0.00012021659495076165,39.200355529785156,0.014706477522850037,0.006070568226277828
47,000000479099__impronte_d_artista,cuda,False,256,0.002497274999768706,0.007331950000661891,0.0003240749974793289,0.012424274998920737,0.022577574996830663,0.00012804786092601717,38.92627716064453,0.014319787733256817,0.006455523427575827
48,000000479099__picasso_self_portrait,cuda,False,256,0.0022076999994169455,0.007317075000173645,0.00033215000075870194,0.012425849999999627,0.02228277500034892,0.00011802193330368027,39.280372619628906,0.014626150950789452,0.005609501153230667
48,000000479099__trial,cuda,False,256,0.0022076999994169455,0.007317075000173645,0.00033215000075870194,0.012425849999999627,0.02228277500034892,0.0001257622061530128,39.00450134277344,0.014748722314834595,0.006245319731533527
48,000000479099__woman_with_hat_matisse,cuda,False,256,0.0022076999994169455,0.007317075000173645,0.00033215000075870194,0.012425849999999627,0.02228277500034892,0.0001221953280037269,39.12945556640625,0.014745373278856277,0.006365450099110603
48,000000533493__antimonocromatismo,cuda,False,256,0.0022076999994169455,0.007317075000173645,0.00033215000075870194,0.012425849999999627,0.02228277500034892,9.001496800919995e-05,40.456851959228516,0.008455304428935051,0.0011437957873567939
49,000000533493__impronte_d_artista,cuda,False,256,0.0024338000002899207,0.007508824997785268,0.0006534999993164092,0.012770474997523706,0.023366599994915305,8.534819062333554e-05,40.68805694580078,0.00889497809112072,0.0013124409597367048
49,000000533493__picasso_self_portrait,cuda,False,256,0.0024338000002899207,0.007508824997785268,0.0006534999993164092,0.012770474997523706,0.023366599994915305,8.894145139493048e-05,40.50895690917969,0.008778637275099754,0.001348561025224626
49,000000533493__trial,cuda,False,256,0.0024338000002899207,0.007508824997785268,0.0006534999993164092,0.012770474997523706,0.023366599994915305,9.27843211684376e-05,40.32525634765625,0.008710363879799843,0.0011540914420038462
49,000000533493__woman_with_hat_matisse,cuda,False,256,0.0024338000002899207,0.007508824997785268,0.0006534999993164092,0.012770474997523706,0.023366599994915305,9.34367926674895e-05,40.29481887817383,0.008745914325118065,0.0012109450763091445
50,000000290768__antimonocromatismo,cuda,False,256,0.0022808749999967404,0.007151475001592189,0.0003130249970126897,0.012336075000348501,0.02208144999895012,0.00010996797936968505,39.587337493896484,0.01414451003074646,0.0014586234465241432
50,000000290768__impronte_d_artista,cuda,False,256,0.0022808749999967404,0.007151475001592189,0.0003130249970126897,0.012336075000348501,0.02208144999895012,0.00011021694808732718,39.577518463134766,0.014134464785456657,0.0015861827414482832
50,000000290768__picasso_self_portrait,cuda,False,256,0.0022808749999967404,0.007151475001592189,0.0003130249970126897,0.012336075000348501,0.02208144999895012,0.00011185213224962354,39.51355743408203,0.01402073260396719,0.001726512098684907
50,000000290768__trial,cuda,False,256,0.0022808749999967404,0.007151475001592189,0.0003130249970126897,0.012336075000348501,0.02208144999895012,0.00010769024811452255,39.67823791503906,0.013988795690238476,0.001479869126342237
51,000000290768__woman_with_hat_matisse,cuda,False,256,0.0022698000029777177,0.007144949999201344,0.0002871249998861458,0.012344274997303728,0.022046149999368936,0.00011426255514379591,39.420963287353516,0.014230970293283463,0.0015714819310232997
51,000000193348__antimonocromatismo,cuda,False,256,0.0022698000029777177,0.007144949999201344,0.0002871249998861458,0.012344274997303728,0.022046149999368936,9.40358149819076e-05,40.26707077026367,0.006294853053987026,0.00045367650454863906
51,000000193348__impronte_d_artista,cuda,False,256,0.0022698000029777177,0.007144949999201344,0.0002871249998861458,0.012344274997303728,0.022046149999368936,9.17130964808166e-05,40.37568664550781,0.006171031389385462,0.0004870460834354162
51,000000193348__picasso_self_portrait,cuda,False,256,0.0022698000029777177,0.007144949999201344,0.0002871249998861458,0.012344274997303728,0.022046149999368936,8.890372555470094e-05,40.51080322265625,0.006321733817458153,0.0005468963645398617
52,000000193348__trial,cuda,False,256,0.0025187999999616295,0.0073633499996503815,0.0003388250006537419,0.012242450000485405,0.022463425000751158,0.00010025434312410653,39.98896789550781,0.006150855217128992,0.0005840539233759046
52,000000193348__woman_with_hat_matisse,cuda,False,256,0.0025187999999616295,0.0073633499996503815,0.0003388250006537419,0.012242450000485405,0.022463425000751158,9.34251511353068e-05,40.29536437988281,0.006100458092987537,0.00041933785541914403
52,000000572555__antimonocromatismo,cuda,False,256,0.0025187999999616295,0.0073633499996503815,0.0003388250006537419,0.012242450000485405,0.022463425000751158,0.00010895404557231814,39.627567291259766,0.01816670596599579,0.002097784075886011
52,000000572555__impronte_d_artista,cuda,False,256,0.0025187999999616295,0.0073633499996503815,0.0003388250006537419,0.012242450000485405,0.022463425000751158,0.00011285893560852855,39.474639892578125,0.018304739147424698,0.0024077678099274635
53,000000572555__picasso_self_portrait,cuda,False,256,0.002149075000488665,0.00727467500109924,0.0003130750010313932,0.012215799997647991,0.02195262500026729,0.00011224490299355239,39.49833679199219,0.017962820827960968,0.0024398579262197018
53,000000572555__trial,cuda,False,256,0.002149075000488665,0.00727467500109924,0.0003130750010313932,0.012215799997647991,0.02195262500026729,0.00010885356459766626,39.63157653808594,0.018178077414631844,0.002671492053195834
53,000000572555__woman_with_hat_matisse,cuda,False,256,0.002149075000488665,0.00727467500109924,0.0003130750010313932,0.012215799997647991,0.02195262500026729,0.00011783374793594703,39.28730392456055,0.018176984041929245,0.0023871236480772495
53,000000572956__antimonocromatismo,cuda,False,256,0.002149075000488665,0.00727467500109924,0.0003130750010313932,0.012215799997647991,0.02195262500026729,0.00011582474689930677,39.36198806762695,0.018307724967598915,0.0026184916496276855
54,000000572956__impronte_d_artista,cuda,False,256,0.002585425001598196,0.0073073749990726355,0.0003408249976928346,0.01225127500219969,0.022484900000563357,0.00012016371329082176,39.202266693115234,0.018351538106799126,0.002871459349989891
54,000000572956__picasso_self_portrait,cuda,False,256,0.002585425001598196,0.0073073749990726355,0.0003408249976928346,0.01225127500219969,0.022484900000563357,0.00011102531425422058,39.545780181884766,0.018052419647574425,0.0024452791549265385
54,000000572956__trial,cuda,False,256,0.002585425001598196,0.0073073749990726355,0.0003408249976928346,0.01225127500219969,0.022484900000563357,0.00011152843944728374,39.52614212036133,0.018061190843582153,0.0025736321695148945
54,000000572956__woman_with_hat_matisse,cuda,False,256,0.002585425001598196,0.0073073749990726355,0.0003408249976928346,0.01225127500219969,0.022484900000563357,0.00012063646863680333,39.18521499633789,0.018364306539297104,0.002627507783472538
55,000000197658__antimonocromatismo,cuda,False,256,0.0021598500024992973,0.007515925000916468,0.0006798499998694751,0.012316600001213374,0.022672225004498614,0.00011023398110410199,39.576847076416016,0.014798873104155064,0.0018027096521109343
55,000000197658__impronte_d_artista,cuda,False,256,0.0021598500024992973,0.007515925000916468,0.0006798499998694751,0.012316600001213374,0.022672225004498614,0.0001052297157002613,39.77861785888672,0.01469174399971962,0.0020081615075469017
55,000000197658__picasso_self_portrait,cuda,False,256,0.0021598500024992973,0.007515925000916468,0.0006798499998694751,0.012316600001213374,0.022672225004498614,0.00010790212400024757,39.669700622558594,0.014860058203339577,0.0019330424256622791
55,000000197658__trial,cuda,False,256,0.0021598500024992973,0.007515925000916468,0.0006798499998694751,0.012316600001213374,0.022672225004498614,0.00010481842036824673,39.79562759399414,0.014558094553649426,0.0019393039401620626
56,000000197658__woman_with_hat_matisse,cuda,False,256,0.0021215500019025058,0.0072502249968238175,0.00031999999919207767,0.012252675001946045,0.021944449999864446,0.0001081732043530792,39.65880584716797,0.014957697130739689,0.0018172415439039469
56,000000084650__antimonocromatismo,cuda,False,256,0.0021215500019025058,0.0072502249968238175,0.00031999999919207767,0.012252675001946045,0.021944449999864446,0.00010438408207846805,39.81365966796875,0.012955223210155964,0.0015348270535469055
56,000000084650__impronte_d_artista,cuda,False,256,0.0021215500019025058,0.0072502249968238175,0.00031999999919207767,0.012252675001946045,0.021944449999864446,0.00011139438720420003,39.531368255615234,0.012931453064084053,0.0018370163161307573
56,000000084650__picasso_self_portrait,cuda,False,256,0.0021215500019025058,0.0072502249968238175,0.00031999999919207767,0.012252675001946045,0.021944449999864446,0.00010181620018556714,39.92183303833008,0.012665105983614922,0.0015311602037400007
57,000000084650__trial,cuda,False,256,0.002505475000361912,0.007088799997291062,0.0002979750024678651,0.012395300000207499,0.022287550000328338,0.00010648022725945339,39.72731399536133,0.012719875201582909,0.0017772754654288292
57,000000084650__woman_with_hat_matisse,cuda,False,256,0.002505475000361912,0.007088799997291062,0.0002979750024678651,0.012395300000207499,0.022287550000328338,0.00010610633762553334,39.74258804321289,0.012904850766062737,0.0015594509895890951
57,000000224119__antimonocromatismo,cuda,False,256,0.002505475000361912,0.007088799997291062,0.0002979750024678651,0.012395300000207499,0.022287550000328338,9.481306187808514e-05,40.231319427490234,0.010707171633839607,0.0014921275433152914
57,000000224119__impronte_d_artista,cuda,False,256,0.002505475000361912,0.007088799997291062,0.0002979750024678651,0.012395300000207499,0.022287550000328338,9.585316001903266e-05,40.183937072753906,0.01087722647935152,0.001614210894331336
58,000000224119__picasso_self_portrait,cuda,False,256,0.00226594999912777,0.00732369999968796,0.00033495000025141053,0.01235912500123959,0.02228372500030673,8.838785288389772e-05,40.53607940673828,0.010668613016605377,0.0015116732101887465
58,000000224119__trial,cuda,False,256,0.00226594999912777,0.00732369999968796,0.00033495000025141053,0.01235912500123959,0.02228372500030673,9.823598520597443e-05,40.077293395996094,0.010892516933381557,0.0016296873800456524
58,000000224119__woman_with_hat_matisse,cuda,False,256,0.00226594999912777,0.00732369999968796,0.00033495000025141053,0.01235912500123959,0.02228372500030673,9.653938468545675e-05,40.1529541015625,0.010907990857958794,0.0013516307808458805
58,000000137106__antimonocromatismo,cuda,False,256,0.00226594999912777,0.00732369999968796,0.00033495000025141053,0.01235912500123959,0.02228372500030673,0.00010688697511795908,39.71075439453125,0.00673900730907917,0.0005099940462969244
59,000000137106__impronte_d_artista,cuda,False,256,0.0022554250026587397,0.007199899999250192,0.0003356750021339394,0.012265999997907784,0.022057000001950655,9.779733954928815e-05,40.09673309326172,0.006286891642957926,0.00048566615441814065
59,000000137106__picasso_self_portrait,cuda,False,256,0.0022554250026587397,0.007199899999250192,0.0003356750021339394,0.012265999997907784,0.022057000001950655,0.0001017213799059391,39.925880432128906,0.006693991832435131,0.00042160096927545965
59,000000137106__trial,cuda,False,256,0.0022554250026587397,0.007199899999250192,0.0003356750021339394,0.012265999997907784,0.022057000001950655,0.00010307857155567035,39.86832046508789,0.006313527002930641,0.00047453836305066943
59,000000137106__woman_with_hat_matisse,cuda,False,256,0.0022554250026587397,0.007199899999250192,0.0003356750021339394,0.012265999997907784,0.022057000001950655,0.00010484279482625425,39.79461669921875,0.006518356502056122,0.00038527086144313216
60,000000084170__antimonocromatismo,cuda,False,256,0.00239947500085691,0.007425974999932805,0.0003957250009989366,0.012340375000349013,0.022561550002137665,0.00010604456474538893,39.7451171875,0.013894983567297459,0.0014418758219107985
60,000000084170__impronte_d_artista,cuda,False,256,0.00239947500085691,0.007425974999932805,0.0003957250009989366,0.012340375000349013,0.022561550002137665,0.00010989861038979143,39.59008026123047,0.013811460696160793,0.0015604103682562709
60,000000084170__picasso_self_portrait,cuda,False,256,0.00239947500085691,0.007425974999932805,0.0003957250009989366,0.012340375000349013,0.022561550002137665,0.00010189634485868737,39.91841125488281,0.013683897443115711,0.001508592627942562
60,000000084170__trial,cuda,False,256,0.00239947500085691,0.007425974999932805,0.0003957250009989366,0.012340375000349013,0.022561550002137665,0.0001087347263819538,39.63631820678711,0.01382474135607481,0.0016110893338918686
61,000000084170__woman_with_hat_matisse,cuda,False,256,0.0022535249991051387,0.007151425001211464,0.00034602500090841204,0.01233532499827561,0.022086299999500625,0.00010988295980496332,39.5906982421875,0.013723582960665226,0.0014244066551327705
61,000000344614__antimonocromatismo,cuda,False,256,0.0022535249991051387,0.007151425001211464,0.00034602500090841204,0.01233532499827561,0.022086299999500625,0.0001188004607683979,39.2518196105957,0.013852208852767944,0.001951180282048881
61,000000344614__impronte_d_artista,cuda,False,256,0.0022535249991051387,0.007151425001211464,0.00034602500090841204,0.01233532499827561,0.022086299999500625,0.0001233600196428597,39.0882568359375,0.013825254514813423,0.0021237744949758053
61,000000344614__picasso_self_portrait,cuda,False,256,0.0022535249991051387,0.007151425001211464,0.00034602500090841204,0.01233532499827561,0.022086299999500625,0.00011497618106659502,39.3939208984375,0.013789121992886066,0.001988033764064312
62,000000344614__trial,cuda,False,256,0.002245249997940846,0.0074873499979730695,0.0005958250003459398,0.012535449997812975,0.02286387499407283,0.00011900404933840036,39.244384765625,0.01367846317589283,0.0019262726418673992
62,000000344614__woman_with_hat_matisse,cuda,False,256,0.002245249997940846,0.0074873499979730695,0.0005958250003459398,0.012535449997812975,0.02286387499407283,0.0001255752722499892,39.01095962524414,0.013858693651854992,0.0021539987064898014
62,000000315187__antimonocromatismo,cuda,False,256,0.002245249997940846,0.0074873499979730695,0.0005958250003459398,0.012535449997812975,0.02286387499407283,0.00010976682824548334,39.59529113769531,0.01661684922873974,0.0023832370061427355
62,000000315187__impronte_d_artista,cuda,False,256,0.002245249997940846,0.0074873499979730695,0.0005958250003459398,0.012535449997812975,0.02286387499407283,0.00010451041453052312,39.80840301513672,0.016514543443918228,0.002455203328281641
63,000000315187__picasso_self_portrait,cuda,False,256,0.0021383000021160115,0.007291350000741659,0.0003346999983477872,0.012265375000424683,0.02202972500163014,0.00010297454718966037,39.87269973754883,0.016477517783641815,0.002367113484069705
63,000000315187__trial,cuda,False,256,0.0021383000021160115,0.007291350000741659,0.0003346999983477872,0.012265375000424683,0.02202972500163014,0.0001056545734172687,39.76111602783203,0.016478566452860832,0.00241098552942276
63,000000315187__woman_with_hat_matisse,cuda,False,256,0.0021383000021160115,0.007291350000741659,0.0003346999983477872,0.012265375000424683,0.02202972500163014,0.00010504492092877626,39.786251068115234,0.016636773943901062,0.002150953747332096
63,000000314182__antimonocromatismo,cuda,False,256,0.0021383000021160115,0.007291350000741659,0.0003346999983477872,0.012265375000424683,0.02202972500163014,0.00010545674012973905,39.769256591796875,0.014124048873782158,0.002105357125401497
64,000000314182__impronte_d_artista,cuda,False,256,0.0024018250005610753,0.0072944499988807365,0.0003007000013894867,0.012320600002567517,0.022317575003398815,0.00011103373253718019,39.54545211791992,0.014188751578330994,0.00294249108992517
64,000000314182__picasso_self_portrait,cuda,False,256,0.0024018250005610753,0.0072944499988807365,0.0003007000013894867,0.012320600002567517,0.022317575003398815,9.801113628782332e-05,40.08724594116211,0.01401442475616932,0.00194818084128201
64,000000314182__trial,cuda,False,256,0.0024018250005610753,0.0072944499988807365,0.0003007000013894867,0.012320600002567517,0.022317575003398815,0.00010783235484268516,39.672508239746094,0.01393217220902443,0.002589757088571787
64,000000314182__woman_with_hat_matisse,cuda,False,256,0.0024018250005610753,0.0072944499988807365,0.0003007000013894867,0.012320600002567517,0.022317575003398815,0.00010542037489358336,39.770755767822266,0.014260188676416874,0.0024373759515583515
65,000000578500__antimonocromatismo,cuda,False,256,0.0022693249993608333,0.007174800000939285,0.00032072499743662775,0.012322524999035522,0.02208737499677227,0.00010851021943381056,39.645294189453125,0.013670184649527073,0.002048487775027752
65,000000578500__impronte_d_artista,cuda,False,256,0.0022693249993608333,0.007174800000939285,0.00032072499743662775,0.012322524999035522,0.02208737499677227,0.00011068700405303389,39.55903244018555,0.01346737053245306,0.002622449304908514
65,000000578500__picasso_self_portrait,cuda,False,256,0.0022693249993608333,0.007174800000939285,0.00032072499743662775,0.012322524999035522,0.02208737499677227,0.00010569649748504162,39.759395599365234,0.013456040062010288,0.002021209802478552
65,000000578500__trial,cuda,False,256,0.0022693249993608333,0.007174800000939285,0.00032072499743662775,0.012322524999035522,0.02208737499677227,0.00011189877841388807,39.511749267578125,0.013242588378489017,0.002603654284030199
66,000000578500__woman_with_hat_matisse,cuda,False,256,0.002130125001713168,0.0072838499982026406,0.0002964250015793368,0.012207924999529496,0.02191832500102464,0.00010702851432142779,39.70500564575195,0.013574578799307346,0.00210732314735651
66,000000010092__antimonocromatismo,cuda,False,256,0.002130125001713168,0.0072838499982026406,0.0002964250015793368,0.012207924999529496,0.02191832500102464,0.00010307042248314247,39.8686637878418,0.00872817076742649,0.0010379531886428595
66,000000010092__impronte_d_artista,cuda,False,256,0.002130125001713168,0.0072838499982026406,0.0002964250015793368,0.012207924999529496,0.02191832500102464,0.0001125428534578532,39.486820220947266,0.008459983393549919,0.0012089511146768928
66,000000010092__picasso_self_portrait,cuda,False,256,0.002130125001713168,0.0072838499982026406,0.0002964250015793368,0.012207924999529496,0.02191832500102464,0.00010583346011117101,39.75376892089844,0.008653379045426846,0.0011602106969803572
67,000000010092__trial,cuda,False,256,0.002520224999898346,0.007353500001045177,0.00028942499920958653,0.012439674999768613,0.022602824999921722,0.00011017992801498622,39.578975677490234,0.00829844269901514,0.0011237335857003927
67,000000010092__woman_with_hat_matisse,cuda,False,256,0.002520224999898346,0.007353500001045177,0.00028942499920958653,0.012439674999768613,0.022602824999921722,0.00010847628436749801,39.64665222167969,0.008543072268366814,0.000988151878118515
67,000000506656__antimonocromatismo,cuda,False,256,0.002520224999898346,0.007353500001045177,0.00028942499920958653,0.012439674999768613,0.022602824999921722,0.00010447832755744457,39.80973815917969,0.015155313536524773,0.0019459346076473594
67,000000506656__impronte_d_artista,cuda,False,256,0.002520224999898346,0.007353500001045177,0.00028942499920958653,0.012439674999768613,0.022602824999921722,0.00010619263048283756,39.73905944824219,0.015091212466359138,0.002323998138308525
68,000000506656__picasso_self_portrait,cuda,False,256,0.0021631749987136573,0.007249425001646159,0.0002725249978539068,0.01233972500267555,0.022024850000889273,0.00010316612315364182,39.864627838134766,0.01514600869268179,0.002044412773102522
